#  file: fmRawProjectAuthors2013-Sep.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in Sep of 2013
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2013) 
#  The project is available at: http://flossmole.org
#
#  SELECT fp.project_id, fp.projectname_short, fpa.author_name, fpa.author_role 
#  FROM `fm_project_authors` fpa, fm_projects fp 
#  WHERE fp.datasource_id=387
#  AND fpa.datasource_id=387
#  AND fpa.project_id = fp.project_id
#  ORDER BY fp.project_id
#
#  datasource_id = 387 is the Sep 2013 run on freshmeat.
project_id	projectname_short	author_name	author_role
52694	lspk    	Romain Chantereau	Owner
52695	wmcdclock    	Josef Kufner	Owner
52697	mod_sql_sdb    	Ulric Eriksson	Owner
52698	skfind    	Arnaud de Bossoreille de Ribou	Owner
52699	skprod    	Arnaud de Bossoreille de Ribou	Owner
52699	skprod    	krys	Owner
52700	havp    	havp	Owner
52702	proxyknife    	skyroam	Owner
52703	invasores    	LSK	Owner
52704	lucy    	Jamie H	Owner
52705	chisel    	Bryan Tripp	Owner
52706	glguia    	kafka-fr	Owner
52707	gestparc    	Jean Claude Pugibet	Owner
52707	gestparc    	GUERARD F	Developper
52708	castgrab    	Brad Peters	Owner
52709	vpoppasswd    	seitan	Owner
52710	unsort    	Folkert van Heusden	Owner
52711	checkdns    	ATILIM BOY	Owner
52712	activedblib    	Giorgos	Owner
52713	browserlauncher2    	Jeff	Owner
52714	slim    	Simone Rota	Owner
52715	reports    	Santiago Capel	Owner
52716	clamshell_av    	Richard	Owner
52718	tao    	NiallM	Owner
52719	fftexplorer    	Paul Lutus	Owner
52720	signalgen    	Paul Lutus	Owner
52721	slideprojector    	Paul Lutus	Owner
52722	networkcontrol    	Paul Lutus	Owner
52726	boxit    	hollwitz	Owner
52727	keyd    	nyteroot	Owner
52728	l4ip    	Lord Lundy	Owner
52729	freerp    	Baretta DE&IT	Owner
52730	pt    	Adam Dunkels	Owner
52731	sstrings    	Pablo Yanez Trujillo	Owner
52733	gxiso    	Gautier Portet	Owner
52734	wagapps    	gpeangel	Owner
52735	manitou    	Daniel Vérité	Owner
52737	wad2pdf    	JussiP	Owner
52738	mortgagecalculators    	Mortgage Site Tools	Owner
52739	scivoli    	David N. Welton	Owner
52741	otrproxy    	Ian Goldberg	Owner
52744	pong2    	Johannes Jordan	Owner
52745	ab-conv    	EricW	Owner
52746	sfa    	gek	Owner
52749	gsmile    	fredp	Owner
52750	mobiletv    	hnoesekabel	Owner
52751	xdroplets    	Martin Fuhrer	Owner
52752	pipe    	Oliver Feiler	Owner
52753	hyperjournal    	barbz	Owner
52754	kerrighed    	Gallard Pascal	Owner
52755	flux-workflow    	David Sims	Owner
52756	javagen-ant-modules    	Richard Easterling	Owner
52757	cpoco    	Guenter Obiltschnig	Owner
52759	tqsl    	Jon	Owner
52762	utrac    	calandoa	Owner
52763	makebootfat    	Andrea Mazzoleni	Owner
52764	fsimp    	thisnukes4u	Owner
52765	mobydik_tk    	Paolo Cavone	Owner
52766	tor    	Martin Balvers	Owner
52767	rtorrent    	Rakshasa	Owner
52768	tahi    	imipak	Owner
52769	os3grid    	fsoft	Owner
52770	moldremover    	James Stone	Owner
52771	sbagui    	James Stone	Owner
52772	ruidb    	Roland U	Owner
52773	dqd    	Paweł Foremski	Owner
52774	pcmciaroot    	Niels Elgaard Larsen	Owner
52775	ejoe    	netseeker	Owner
52776	fusemb    	Yaroslav Rastrigin	Owner
52777	wmservices    	Georgios Vasilakis	Owner
52778	zw    	Sebastian Dorda	Owner
52778	zw    	Tillmann Heidsieck	developer
52779	commuter    	cbunny	Owner
52780	swingweb    	thlee	Owner
52783	javaxcriptedpage    	thlee	Owner
52784	pyqwt3d    	Gerard Vermeulen	Owner
52785	ow2wiki    	lenz	Owner
52786	netoculus    	Oleg Pervyshov	Owner
52787	approver    	Adam Bernstein	Owner
52788	gnome-bt    	martink	Owner
52789	activemaillib    	Giorgos	Owner
52790	amxmodx    	SniperBeamer	Owner
52791	dclog    	Josh Glover	Owner
52792	gvsig    	Luis W. Sevilla	Owner
52793	kwotes    	Brian C. Dilley	Owner
52794	oliver-dataviewer    	MassGIS	Owner
52795	initialredirect    	Folkert van Heusden	Owner
52797	freeform    	Dennis Popel	Owner
52799	inicrond    	Sébastien Boisvert	Owner
52800	metisproject    	Justin Rebelo	Owner
52801	tct    	Rasael	Owner
52802	grplib    	Alexandru Botezatu	Owner
52803	teeny    	stephan beal	Owner
52804	tx    	jinsookang	Owner
52805	devialog    	Jeff Yestrumskas	Owner
52806	yadia2sql    	Aurelijus Bruzas	Owner
52810	ezxdisp    	Morihiko Tamai	Owner
52811	pytran    	pedram	Owner
52812	mauve    	Aaron Darling	Owner
52813	mavscript    	qwert	Owner
52815	lektora    	Lektora	Owner
52816	pircstats    	Jan Martin Mathiassen	Owner
52817	tcm_erp    	TCM_ERP_Mgr	Owner
52818	pebl    	Shane Mueller	Owner
52819	eventum    	Bryan	Owner
52821	libiptcdata    	David Moore	Owner
52825	xebece    	Roman Kennke	Owner
52826	scratch-blog    	htonl	Owner
52827	kiosk-palm    	Ray Ingles	Owner
52828	unionfs    	Ed Avis	Owner
52829	ldapvacation    	micro systems	Owner
52830	yhttpd    	Paul Buetow	Owner
52832	eckisdn    	Grung	Owner
52833	gvtags    	tof	Owner
52834	memtee    	Folkert van Heusden	Owner
52835	qfan    	Eludias	Owner
52836	xtcc    	nxd	Owner
52837	jtux    	Robin Boerdijk	Owner
52838	rushhoursolve    	Henrik Theiling	Owner
52839	sajax    	Thomas Lackner	Owner
52840	parano    	Gautier Portet	Owner
52844	cstor    	Andreas Spindler	Owner
52845	mpegparse    	Kees Cook	Owner
52846	antiauto    	Michael Koch	Owner
52847	tunapie    	James Stone	Owner
52850	hponline    	Jean-Francois Perusse	Owner
52851	rccalc    	TigeRyan	Owner
52852	pdsimage    	rmcore	Owner
52853	zimpl    	Thorsten Koch	Owner
52856	pmping    	badnetmask	Owner
52857	stendhal    	Miguel Angel Blanch Lardin	Owner
52858	aptsh    	vrok	Owner
52859	glen    	Krzysztof Godlewski	Owner
52861	xboxproxy    	Jordan Sissel	Owner
52866	ksirk    	Kleag	Owner
52867	freebaser    	justinkelly	Owner
52870	shrill    	Bob Copeland	Owner
52872	elitecms    	Matt Nuzum	Owner
52873	gnomerssapplet    	DerFuchs	Owner
52874	newsmail    	striscio	Owner
52875	boardmod    	Michael Prager	Owner
52876	libflv    	mrmike	Owner
52877	dns    	Justin Mazzi	Owner
52878	formgenie    	Razkell	Owner
52879	libconfigduo    	Mark Lindner	Owner
52880	cajo    	john	Owner
52881	gonzui    	Satoru Takabayashi	Owner
52882	e17genmenu    	devilhorns	Owner
52883	visitors    	Steve McInerney	Owner
52884	moto4lin    	Andrey Rahmatullin	Owner
52886	phpchartplus    	Tsiavos Chris	Owner
52887	gnusay    	Troels Henriksen	Owner
52888	minimalgallery    	minimal design	Owner
52893	asio    	Chris Kohlhoff	Owner
52895	usb-radio    	Peter Mueller	Owner
52896	privateer    	Privateer Remake	Owner
52897	rrp_statify    	Valery Reznic	Owner
52898	net_info    	sqs	Owner
52899	gfourcc    	Mohammad Hafiz (mypapit)	Owner
52900	xfc    	Jeff Franks	Owner
52901	opensignature    	antiac	Owner
52902	monapi    	Arne Oslebo	Owner
52903	mymp3splitter    	João Costa	Owner
52904	browsershots    	Johann C. Rocholl	Owner
52906	lard    	sofar	Owner
52907	anjelica    	Chuchi P	Owner
52908	tinydnsmanager    	cli_man	Owner
52909	redminer    	tvb-xxx	Owner
52910	mod-apache-snmp    	eplx	Owner
52912	planetexpress    	Víctor R. Ruiz	Owner
52913	syasokoban    	David Joffe	Owner
52914	wowc    	arimus	Owner
52916	abstractdb    	Pacific-Cybersoft	Owner
52917	binfind    	Edwin Steiner	Owner
52919	elist    	mindwalker	Owner
52923	anymeal    	wedesoft	Owner
52924	lithron    	Tobias Munk	Owner
52925	newsbinripper    	legoburner	Owner
52926	getpkg    	Jeff Rossi	Owner
52927	genomorama    	Jason Gans	Owner
52928	simplegui    	Insomnia (Stea Greene)	Owner
52929	pinghealth    	Bill	Owner
52930	kaizen    	Leonard Leblanc	Owner
52931	fortune-macintosh    	Charles Mercadal	Owner
52933	edukalibre-collab    	Diego Chaparro	Owner
52935	mysqmail-qmail-logger    	Thomas Goirand	Owner
52940	gofoto    	godfryd	Owner
52941	migcalendar    	Mikael Grev	Owner
52942	squawk    	Kabads	Owner
52943	sciminputpad    	suzhe	Owner
52945	neoload    	Neotys	Owner
52946	issuetrackerproduct    	Peter Bengtsson	Owner
52947	mysqmail-qmail-pop3d    	Thomas Goirand	Owner
52948	mysqmail-courier-logger    	Thomas Goirand	Owner
52949	mysqmail-postfix-logger    	Thomas Goirand	Owner
52950	kstereoscope    	Matthias Granberry	Owner
52953	jbdiff    	Joe Desbonnet	Owner
52954	doxys    	DoxyS Team	Owner
52955	netliteftp    	Dariush Pietrzak	Owner
52956	jmxdump    	Christian Ramseyer	Owner
52957	podget    	Dave Vehrs	Owner
52959	pgsqlformac    	hawkmoon	Owner
52961	dlembed    	Andrew Ruder	Owner
52963	vin    	Zack Hamm	Owner
52966	edukator    	tuxer	Owner
52967	toipt    	Alireza Abedini	Owner
52968	fract    	Yannick Gingras	Owner
52971	millscript    	Kevin Rogers	Owner
52972	cxbsdiff    	Anthony Tuininga	Owner
52973	cxxchecker    	Yasushi Saito	Owner
52974	bmp-itouch    	Jeremy Tan	Owner
52975	stepmenus    	Geoff Reedy	Owner
52977	pd    	Scott Fehrman	Owner
52978	konfox    	Alfredo Spadafina	Owner
52979	frag-opt    	Midianian	Owner
52980	cxlogging    	Anthony Tuininga	Owner
52981	ninja    	Tom Rune Flo	Owner
52982	monsterz    	Sam Hocevar	Owner
52984	swixat    	pmarrone	Owner
52985	rsyslog    	Florian Riedl	web manager
52985	rsyslog    	Rainer Gerhards	Owner
52991	htminer    	Gabriele Bartolini	Owner
52993	xslfo2pdf    	toggm	Owner
52995	jtokeniser    	Andy Roberts	Owner
52996	bzbyte    	Doron	Owner
52997	amua    	Mathis Hofer	Owner
53001	trackpeer    	Hideaki Goto	Owner
53003	molevolve    	Alexander Yap	Owner
53005	deadmini    	iSteve	Owner
53006	data2xml    	Blackmuzzle	Owner
53007	callbackext    	evilissimo	Owner
53009	phpscriptor    	Dr. Damnit	Owner
53010	policyd    	Nigel Kukard	Owner
53012	phpxplorer    	Medianix	Owner
53015	lwplus    	Dumbkiwi	Owner
53016	ses-ppts    	Christ Vriens	Owner
53017	anyterm    	Phil Endecott	Owner
53018	hl7comm    	Mike Litherland	Owner
53020	bigfish    	Fred Cox	Owner
53022	phpop3clean    	James Heinrich	Owner
53023	barcode_generator    	Jean-Sébastien Goupil	Owner
53024	demexp    	David MENTRE	Owner
53025	toolwrap    	Bruno Monthy	Owner
53026	jmemorize    	Riad Djemili	Owner
53027	xmltreenav    	Rémi Peyronnet	Owner
53028	lineup4    	David Hauweele	Owner
53029	graphmonkey    	lounis	Owner
53030	gsetroot    	lounis	Owner
53032	ibookshelf    	Aaron Forrest	Owner
53033	exe    	David	Owner
53033	exe    	Jim Tittsler	Admin
53040	userfulmultiplier    	Userful	Owner
53041	userfuldesktop    	Userful	Owner
53042	qps-h    	An Super Idiot !!	Owner
53043	xcc    	Evgeny Stambulchik	Owner
53044	phptalext    	Simone Tellini	Owner
53045	asternic    	Nicolás Gudiño	Owner
53046	midish    	Alexandre Ratchov	Owner
53047	mtxe    	Midianian	Owner
53048	openexpert    	Rich McCue	Owner
53049	imap_calendar_proxy    	Viraj Alankar	Owner
53050	mrtg-parse    	Mario Fuerderer	Owner
53051	zufall    	morb	Owner
53052	taskcoach    	Frank Niessink	Owner
53052	taskcoach    	fraca7	Developer
53053	sifbuilder    	solgracia	Owner
53057	triamp    	Teppo Känsälä	Owner
53058	bracket-tracker    	Avery Regier	Owner
53062	einstein    	Samuel Abels	Owner
53063	bib-extract    	Paai	Owner
53064	slptk    	chaps	Owner
53065	canzoniere    	Gabriele Bartolini	Owner
53066	zlib_arm    	John Reiser	Owner
53069	powwow    	Steve Slaven	Owner
53070	clean    	aanno	Owner
53071	gentleccs    	aanno	Owner
53072	memphisbuilder    	aanno	Owner
53073	accent    	aanno	Owner
53074	cocom    	aanno	Owner
53075	xtc4java    	aanno	Owner
53077	tea4cups    	Jerome Alet	Owner
53078	dbgenerator    	jespo	Owner
53079	jrainbow    	jschall	Owner
53080	handbrake    	Daniel Pearson	Project Manager
53081	projectadmin    	Kirk Bauer	Owner
53082	perltw    	Kirk Bauer	Owner
53083	proshield    	Tom Burton	Owner
53084	alac    	crazney	Owner
53085	jim    	Steve Bennett	Project Manager
53086	logpot    	Steinn E. Sigurðarson	Owner
53089	jgraphlayout    	Gaudenz Alder	Owner
53089	jgraphlayout    	bensond	Project Admin
53090	wuhkag    	Gabriele Bartolini	Owner
53091	snapplatform    	Kevin Shockey	Owner
53093	nodedirector    	Thomas Aeby	Owner
53094	liberror    	Henrik Theiling	Owner
53095	lucidium    	Rob Neild	Owner
53096	phpcomplocator    	Vladimir	Owner
53098	samhita    	DBSentry	Owner
53099	veusz    	Jeremy Sanders	Owner
53100	ipod_db    	KeyJ	Owner
53101	frenzy    	Mozhaisky Sergei	Owner
53103	containarray    	AlpineR	Owner
53104	rptools    	Michael Rice	Owner
53105	mrlolsr    	imipak	Owner
53106	beatpacker    	Nimrod S. Kerrett	Owner
53107	ktexteditor-emacsextensions    	Felix Berger	Owner
53108	mt    	Jacques	Owner
53108	mt    	Byrne Reese	Product Manager
53109	macvenmap    	Witold Rugowski	Owner
53110	mpeg2info    	Tomi Ollila	Owner
53111	statemenu    	Christopher	Owner
53112	torrentinfo    	vrai	Owner
53113	cda123    	Thomas Nemeth	Owner
53115	jcrypt    	Simon Fairfax	Owner
53116	drcsound    	Félix Le Blanc	Owner
53117	wilma-indexer    	Craig Morris	Owner
53118	silk-project    	Akiva Corporation	Owner
53120	clipurl    	Jeremy Weatherford	Owner
53121	netfig    	martin	Owner
53122	revratio    	Michael Wikberg	Owner
53123	excc    	admp	Owner
53124	smilib    	Dreamguard	Owner
53125	spin_py    	Graham Swallow	Owner
53126	ufdbguard    	ufdbGuard support	Owner
53127	directx_wine    	oliverthered	Owner
53128	wget_queue    	craigM	Owner
53129	nnf    	Alessandro Presta	Owner
53130	prex    	Kohsuke Ohtani	Owner
53133	sesoma    	Catalin(ux) M. BOIE	Owner
53134	conn    	Catalin(ux) M. BOIE	Owner
53135	gdgt    	GoodGoat	Owner
53137	l33t    	wALLe	Owner
53139	bridge-utils    	friedl	Owner
53140	tacos    	phraktle	Owner
53140	tacos    	Jesse Kuhnert	Developer
53141	zombiesmtp    	Simon McCorkindale	Owner
53143	databasequery    	Toby	Owner
53144	stahlfaust    	Sebastian Nowozin	Owner
53145	terrier    	Macdee	Owner
53145	terrier    	Rodrygo Santos	co developer
53146	rwdgutenberg    	Gibby	Owner
53147	expatconverter    	catedefrise	Owner
53149	pmq    	Ed Avis	Owner
53150	pdfripimage    	Neil McPhail	Owner
53151	rfuse    	Peter	Owner
53152	libjackmm    	SonarNerd	Owner
53155	podsafe    	stealthboy	Owner
53158	libmistat    	bikepunk005	Owner
53159	pfctrl    	Michael Häckel	Owner
53162	eumex    	Fabian Melzow	Owner
53165	qlickr    	Vardhman	Owner
53167	po4a    	Jordi Vilalta	Owner
53168	rwdmovies    	Gibby	Owner
53169	yaced    	Norm Gall	Owner
53173	releaseforge    	Phil Schwartz	Owner
53175	pcmciautils    	Dominik Broodwski	Owner
53176	litesql    	gulliver	Project Manager
53177	kubuntu    	Jonathan Riddell	Owner
53178	inputfilter    	Dan Morris	Owner
53179	joywm    	weirdmf	Owner
53180	hackerkey    	Chris Allegretta	Owner
53181	xmins    	Juan José Gutiérrez de Quevedo	Owner
53183	birchphotoblog    	Ross Harmes	Owner
53184	babyftpd    	klali	Owner
53186	libaiml    	V01D	Owner
53187	texlipse    	Oskar Ojala	Developer
53187	texlipse    	Boris	Project Manager
53188	cligs    	John Leach	Owner
53189	rsaver    	Josip Deanovic	Owner
53192	xffm-code-set    	edscott	Owner
53193	networkmanagement    	WA	Owner
53195	sigma    	jcollette	Owner
53195	sigma    	Florent Aide	Project Manager
53198	sapiprocessor    	Dmitry Sheiko	Owner
53199	nhybrid    	newbg	Owner
53201	triconnect    	tridone.com	Owner
53202	oosearch    	Dominik Werthmueller	Owner
53204	ztimecontrol    	Manel Cebolla	Owner
53205	businessbof    	Kaare Rasmussen	Owner
53207	alpha_junitx    	alphaWorks	Owner
53208	libopensrtp    	zottel	Owner
53209	xmltvdb    	TheMeld	Owner
53210	myspeed    	Visualware Inc.	Owner
53212	york    	Jack Whitham	Owner
53213	bdb    	rusanov	Owner
53214	dbd-oracle    	Paul Vallée	Maintainer
53216	aox    	Oryx Mail Systems GmbH	Owner
53218	jazmyn    	Thejesh Panchappa	Owner
53219	lamefwd    	Tomas Svensson	Owner
53220	dbi    	Ed Avis	Owner
53221	fv_milter    	linuxbox	Owner
53222	gifup    	binarym	Owner
53223	jackmeter    	Nicholas J Humfrey	Owner
53225	stlavlmap    	Daniel K. O.	Owner
53227	litetrash    	Manuel Arriaga	Owner
53228	emul    	dignome	Owner
53229	bazaar-vcs    	Martin Pool	Owner
53229	bazaar-vcs    	Bob Tanner	Release manager
53229	bazaar-vcs    	Robert Collins	Release manager
53229	bazaar-vcs    	jml	Release manager
53229	bazaar-vcs    	John Arbash Meinel	Release manager
53229	bazaar-vcs    	vila	Release manager
53229	bazaar-vcs    	Ian Clatworthy	Release manager
53229	bazaar-vcs    	Andrew Bennetts	Release manager
53230	timerapplet    	Jimmy Do	Owner
53231	pequel    	Mario Gaffiero	Owner
53232	readahead-list    	Robin Hugh Johnson	Owner
53235	mirdir    	Angus	Owner
53240	mycmspm    	Joel Savignon	Owner
53241	mycmswww    	Joel Savignon	Owner
53242	aoetools    	Ed Cashin at Coraid	Owner
53243	destiney_lottery    	destiney	Owner
53244	tcb-webdav    	Tim Skirvin	Owner
53245	tcb-backup    	Tim Skirvin	Owner
53246	socks4sv    	Grymse	Owner
53247	kildclient    	Eduardo M Kalinowski	Owner
53248	soulfind    	SeeSchloss	Owner
53249	pmac    	alphaWorks	Owner
53251	tkpng    	Muonics, Inc.	Owner
53253	paragon    	Rob	Owner
53254	iccvs    	infoeng	Owner
53256	osxpal    	A.Sleep	Owner
53257	teamwork    	robicch	Owner
53258	dbbrowser    	Philip A. Chapman	Owner
53259	pjc    	Peter Eriksson	Owner
53260	galleryscr    	Iain Lea	Owner
53261	lit    	Ryan Stutsman	Maintainer
53263	linux-multilayer-switch    	Radu Rendec	Owner
53264	cdgtools    	Kelvin Lawson	Owner
53265	proxyscanner    	Angelo Rosiello	Owner
53266	gdesklets    	Martin Grimme	Owner
53266	gdesklets    	Christian Meyer	Owner
53267	tinyerp    	Gaetan de Menten	Owner
53267	tinyerp    	pinky	Lead developer
53267	tinyerp    	Tiny SPRL	New versions announce
53268	jflag    	Yvan Norsa	Owner
53270	ibsh    	Attila Nagyidai	Owner
53275	phpdyndns    	Christian Jacobsen	Owner
53277	pptools    	Mathias Bavay	Owner
53280	jmlist    	Juliano F. Ravasi	Owner
53281	pingfederate    	Ping Identity	Owner
53284	anatomic    	kunkie	Owner
53286	ipfreely    	Niall O'Higgins	Owner
53290	oorexx    	markh	Owner
53291	stdnoj    	R. A. Nagy	Owner
53292	gnomego    	Roland Lezuo	Owner
53294	rwdtorrent    	Gibby	Owner
53295	sda    	Zdenek Broz	Owner
53296	rpgillusion    	sff	Owner
53297	cpige    	Laurent Coustet	Owner
53299	kaomp    	Rainer Blessing	Owner
53302	rftidy    	MerlinTheGreen	Owner
53303	pyigs    	bookface	Owner
53304	pyfdupes    	M.Luca	Owner
53305	srsv    	tabris	Owner
53305	srsv    	saturn	Head Coder
53306	wepdecrypt    	icemanf	Owner
53308	aliceml    	Guido Tack	Owner
53310	legworker    	James Hook	Owner
53311	rsnapgraph    	denism	Owner
53313	databionic-esom    	Fabian Mörchen	Owner
53314	centerstage    	Nedron	Owner
53316	randommusic    	David Veldhuizen	Owner
53317	kuadraes    	Kirux Technology Solutions	Owner
53318	graph-includes    	Yann Dirson	Owner
53320	otl    	david a thompson	Owner
53321	forums    	Chris FR	Owner
53322	mppfreeedition    	raemike	Owner
53323	qbankmanager    	aquamaniac	Owner
53324	bbedit    	Nedron	Owner
53325	pamtester    	moriyoshi	Owner
53327	testng-eclipse    	the_mindstorm	Owner
53330	ddccontrol    	Nicolas Boichat	Owner
53332	veldfire    	Jason Armstrong	Owner
53333	gallmage    	William Denniss	Owner
53334	airtime    	sebastiangoebel	admin
53335	mysqlconnectus    	SedekFX	Owner
53339	polepos    	Herkules	Owner
53340	cal_1582    	rg3	Owner
53345	quacknews    	Mongoosefred	Owner
53346	pv2devkit    	billwiley	Owner
53350	sixsigma    	WA	Owner
53351	current    	slack	Owner
53352	compierejaper    	alvin123	Owner
53353	pyflesch    	sebbacon	Owner
53354	xab    	Zach Kessin	Owner
53356	biblewithyou    	techpraize	Project Manager
53358	jblog    	coffman	Owner
53360	ruby-revolution    	Tom Copeland	Owner
53361	captchaphp    	milky	Owner
53362	historyflowvisualizationapplication    	alphaWorks	Owner
53363	pypt-offline    	Ritesh Raj Sarraf	Owner
53364	pydsh    	Dave Vehrs	Owner
53368	project_gnome_chimpsky    	floorzat	Owner
53371	prefsetter    	Darkshadow	Owner
53372	quadkonsole    	Simon Perreault	Owner
53373	phphitcounter    	Vedanta Barooah	Owner
53374	libdcraw    	dmgerman	Owner
53376	weta-dfs    	Martin Schaaf	Owner
53377	the-egg    	Alexander Knecht	Owner
53378	freecycle    	Predrag Viceic	Owner
53379	injector    	Thomas Leonard	Owner
53380	subtimer    	Peter Salvi	Owner
53381	timezilla    	Lee Coomber	Owner
53382	cdphotoindex    	Romuald du Song	Owner
53383	liblproc    	Marcelo Veiga Neves	Owner
53384	rwdtinker    	Gibby	Owner
53385	escjava2    	Joseph Kiniry	Owner
53386	albumextractorx    	Alessandro Ranellucci	Owner
53388	webfusion    	SQLFusion	Owner
53390	sigtranslator    	Jacek Kalinski	Owner
53390	sigtranslator    	Tomasz Kruszona	Owner
53392	pysearch    	Leif Hedstrom	Owner
53393	qfe    	shc	Owner
53394	jelio    	Jens Låås	Owner
53395	svninfo    	Achim D. Brucker	Owner
53396	morigin    	Jens Låås	Owner
53397	clearhealth    	clearhealth	Owner
53398	metronomos    	Andrea Marchesini	Owner
53399	stopmotion    	Fredrik Berg Kjølstad	Owner
53399	stopmotion    	Bjørn Erik Nilsen	developer
53401	eclipsexslt    	lars gersmann	Owner
53402	freevikings    	Igneus	Owner
53405	mktestdata    	Iain Lea	Owner
53406	cdserver    	Eckhard Licher	Owner
53407	vsftpdwebmin    	nick	Owner
53408	xmlenhancementforjava    	alphaWorks	Owner
53409	pygtkforms    	Oreste Notelli	Owner
53411	pkpgcounter    	Jerome Alet	Owner
53412	openeuclide    	Fabien Coulon	Owner
53413	uiwithstyle    	verec	Owner
53415	oogalleryimport    	Mike Traum	Owner
53416	mpftools    	Mike Traum	Owner
53417	tabmenu    	Vedanta Barooah	Owner
53418	php-json-ext    	Omar Kilani	Owner
53419	postfix_memcached    	Omar Kilani	Owner
53420	lollipop    	gega	Owner
53421	silkpage    	Sina K. Heshmati	Owner
53422	homephp    	Markus Raab	Owner
53423	jcraft    	Stephan Kei Nufer	Owner
53424	yersinia    	tomac	Owner
53425	diymap    	John Emerson	Owner
53427	gimpshop    	codemills	Owner
53428	arca-golfinho    	krico	Owner
53429	curves    	storm$	Owner
53432	uptodater    	rapruitt	Owner
53434	vok    	Thorsten	Owner
53437	wmvolman    	Sir Raorn	Owner
53438	jsmtpd    	Jean-Francois POUX	Owner
53440	exe2swf    	NRM	Owner
